id,SalePrice
2736,137070.69251431696
2737,121153.07673154006
2738,138490.81008706702
2739,159487.7022748007
2740,135930.69670572173
2741,146052.02976432216
2742,154276.5921159882
2743,155992.11304975837
2744,162145.39585607446
2745,141323.42171542783
2746,137335.14070872217
2747,152563.31086718768
2748,128138.27168340815
2749,128548.03122444768
2750,127276.418243091
2751,134516.31055028303
2752,209311.7467116899
2753,147898.3787458244
2754,200949.86558665615
2755,135886.58943283037
2756,96225.16746844926
2757,72449.95650333248
2758,88501.06557267779
2759,165260.78537448362
2760,123770.57675365816
2761,141606.7708896529
2762,144534.64155042393
2763,186653.82930670137
2764,152012.34318858208
2765,291128.83044985414
2766,128072.98199974016
2767,88361.44871084322
2768,132811.33313614063
2769,133006.9194320304
2770,143788.34017839126
2771,105959.62878112552
2772,111434.76650004771
2773,163409.2022238869
2774,142684.14903303498
2775,116112.39222406813
2776,143392.49749095307
2777,143623.69425484064
2778,107962.40578871187
2779,123557.72130819922
2780,98810.70080692462
2781,96859.31260614932
2782,97024.63150857844
2783,99257.97253996438
2784,121260.61141675749
2785,137305.2419175541
2786,68724.73356775596
2787,125809.34894880785
2788,74621.3509222487
2789,173343.80357469124
2790,93217.47943353247
2791,110468.09305197484
2792,52944.531000006034
2793,156176.14777661875
2794,99898.4548567968
2795,119728.01312080889
2796,99892.4259336057
2797,195808.6970904081
2798,107768.8743363293
2799,116522.47848479141
2800,69703.8429662612
2801,112883.71551980771
2802,129247.63000438722
2803,167441.74044828094
2804,129300.53814701231
2805,98354.40257275359
2806,83236.16339876482
2807,162180.5476703408
2808,146439.87966634374
2809,130937.24470731778
2810,125253.25385457168
2811,160099.64933465782
2812,168630.45238891954
2813,156636.3979075677
2814,161535.73786310953
2815,95684.75715180379
2816,235620.7682644772
2817,154367.57504070125
2818,131041.79598183339
2819,164916.0176997311
2820,135829.30305589945
2821,105362.332816877
2822,196636.56781002105
2823,292836.38612684456
2824,164551.9373633744
2825,150104.75403263426
2826,129426.38554381755
2827,138601.6294910445
2828,213346.14210010535
2829,216980.32716981688
2830,224819.73147838455
2831,177505.7503038001
2832,239292.3097407233
2833,306836.18482700596
2834,218629.3188341614
2835,223455.63311264804
2836,190554.69533915006
2837,159700.1886288575
2838,150049.48781529441
2839,172709.31733023195
2840,205701.6119245792
2841,204663.2066375352
2842,230606.73507875702
2843,149695.89460343344
2844,174488.4293999119
2845,128578.52149711472
2846,207277.6594583201
2847,207936.92329751133
2848,212876.73611203526
2849,195114.8757274873
2850,280028.40171853895
2851,214909.61284426998
2852,240690.01241806243
2853,235523.51000523154
2854,137879.84045153603
2855,201851.30702402713
2856,199174.35688932778
2857,189624.05330031467
2858,206378.71109759103
2859,107901.36599973211
2860,122080.38652685045
2861,124512.9903983207
2862,184630.69814749042
2863,126875.48722375477
2864,234830.19305507414
2865,143362.1978944104
2866,142379.3329483871
2867,97560.94612180209
2868,96412.59899247174
2869,97576.63868168439
2870,121575.68759917928
2871,85465.38712016525
2872,50457.25079432587
2873,96198.15637403307
2874,139515.2733303107
2875,115375.37893294184
2876,164508.54445573222
2877,148868.7869900812
2878,166241.82533862736
2879,134532.73187556132
2880,104155.99347847949
2881,144337.59828530793
2882,174170.4823477327
2883,190960.82737715534
2884,205607.11512619272
2885,186684.46559336694
2886,227596.28138613832
2887,101504.27581239324
2888,142747.76847180218
2889,57459.12508532257
2890,80713.7835771789
2891,136290.32390187826
2892,43176.673839071475
2893,75602.2505828039
2894,55320.641200487444
2895,323609.48469035886
2896,281827.10156468616
2897,207823.72995323743
2898,151550.93912262152
2899,214473.21135185807
2900,158873.66448225582
2901,211483.4442564141
2902,186696.71618491993
2903,333437.9367301306
2904,344256.5293868369
2905,84889.12291733324
2906,200874.2245360833
2907,114751.72961507367
2908,130378.84142881
2909,152719.49529927637
2910,78754.09968243772
2911,82837.32657584094
2912,148189.91733333084
2913,84342.36908595948
2914,80217.88919782179
2915,87377.17570030648
2916,85827.35841027145
2917,168361.9953759416
2918,118115.49316216557
2919,231081.9269490511
